,summary,Impacts,Hazard,Adaptation,Causes,Mitigation,word
steht,6.835413654273665,-0.5596612270892901,-0.37266776426360354,0.5156216623409224,0.15219245026522832,-0.08307320572702301,steht
m5-generation steh+t,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,m5-generation steh+t
Start,2.4367412382468663,-0.13856786783654587,0.24946626033534589,-0.08497838454814796,-0.1090466750176873,0.14509315281334925,Start
steh+t start,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,steh+t start
start apple,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,start apple
bereitet,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,bereitet
apple bereit+et,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,apple bereit+et
bereit+et hochdruck,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,bereit+et hochdruck
Marktstart,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,Marktstart
hochdruck markt+start,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,hochdruck markt+start
neuen,18.897210539766572,0.14091953505071178,-0.5114025530135753,0.414869352061556,-0.1321966868004956,-0.33399113427862875,neuen
markt+start neu+en,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,markt+start neu+en
neu+en m5-generation,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,neu+en m5-generation
viele,21.92334745383731,0.3159330917900456,-0.19497759344491658,0.18984098499100413,-0.10967435338060269,-0.6181398059032808,viele
m5-generation viel+e,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,m5-generation viel+e
Produkte,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,Produkte
viel+e produkt+e,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,viel+e produkt+e
produkt+e sei,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,produkt+e sei
fertig,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,fertig
sei fertig,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,sei fertig
Mark,2.500877498500053,-0.16454794896787425,-0.06109074467419923,-0.11095846567947616,-0.13502675614901552,0.41457079221357396,Mark
fertig mark,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,fertig mark
Gurman,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,Gurman
mark gurman,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,mark gurman
Bloomberg,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,Bloomberg
gurman bloomberg,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,gurman bloomberg
Ein,27.149234330147724,-0.028195200973182618,-0.07875156693378922,-0.05447043928492371,-0.16318316830229856,0.2869022070138516,Ein
neues,5.759727743384215,-0.9987964860966938,-0.8953392818030186,-0.9452070028082956,1.1027022913294102,-0.4954228155680927,neues
ein neu+es,3.332119066241301,-0.45151473711177964,-0.3480575328181045,-0.3979252538233816,0.7845907919556595,-0.3958471643876047,ein neu+es
neu+es apple,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,neu+es apple
iPad,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,iPad
apple ipad,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,apple ipad
Pro,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,Pro
ipad pro,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,ipad pro
neue,39.76516623492878,-0.016183330749145686,-0.08014901729922795,-0.13109826057054688,0.12571822786375275,0.054755786967684766,neue
pro neu+e,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,pro neu+e
neu+e apple,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,neu+e apple
Vision,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,Vision
apple vision,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,apple vision
Pro…,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,Pro…
vision pro…,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,vision pro…
+501,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,+501
pro… +501,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,pro… +501
+501 chars,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,+501 chars
Hubschrauber,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,Hubschrauber
Einsatz,3.7277979686010614,-0.5637239816626111,0.013537325746833341,-0.510134498374213,0.6577829842009544,-0.10420116217863047,Einsatz
hubschrauber einsatz,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,hubschrauber einsatz
26-Jähriger,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,26-Jähriger
einsatz 26-jährig+er,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,einsatz 26-jährig+er
Party,2.4250541396373295,-0.13376012904345133,-0.030302924749776285,0.13093870022137546,-0.10423893622459256,0.14990089160644401,Party
26-jährig+er party,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,26-jährig+er party
Passau,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,Passau
party passau,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,party passau
vermisst,2.8497253695075417,-0.29512890734075986,0.09320077832626864,-0.24153942405236173,0.4709344444282358,-0.23946133461658486,vermisst
passau vermiss+t,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,passau vermiss+t
Nach,16.806982826677523,-0.09222811573431673,-0.09496365048260451,-0.2826957949156845,0.13936935918199392,0.24496381363162267,Nach
vermiss+t nach,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,vermiss+t nach
Feier,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,Feier
nach feier,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,nach feier
Wochenende,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,Wochenende
feier woche+n+ende,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,feier woche+n+ende
woche+n+ende passau,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,woche+n+ende passau
fehlt,3.8496013525244206,-0.35284078495621807,0.33803260810109037,-0.542286394130887,0.22897878281948633,0.2000444223736114,fehlt
passau fehl+t,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,passau fehl+t
26-Jährigen,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,26-Jährigen
fehl+t 26-jährig+en,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,fehl+t 26-jährig+en
Spur,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,Spur
26-jährig+en spur,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,26-jährig+en spur
Polizei,3.924694109725799,-0.14002436630555418,-0.22686500798209971,0.7953276179992936,-0.5856735008302694,-0.5595271209249532,Polizei
Rettungskräfte,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,Rettungskräfte
polizei rettung+s+kraft+e,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,polizei rettung+s+kraft+e
suchen,3.066812129686315,-0.3685449071348879,-0.26508770284121286,-0.31495542384648983,-0.33902371431602935,0.8023811403772614,suchen
rettung+s+kraft+e such+en,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,rettung+s+kraft+e such+en
such+en hochdruck,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,such+en hochdruck
Bislang,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,Bislang
wenig,7.072761225417302,-0.30673076808876865,-0.003185243934524988,-0.5982689681297326,0.5765384689046896,-0.08354316626604118,wenig
bislang wenig,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,bislang wenig
bekannt,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,bekannt
wenig bekenn+t,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,wenig bekenn+t
Kopiere,37.08485411854508,0.15815356591597068,-0.08035621827167182,0.0980197721558419,0.00032598496305670126,-0.3285835113899073,Kopiere
aktuellen,43.33636541475517,0.12338333101661636,-0.04347739165744056,0.02770127702154464,0.02443886829565766,-0.22669825764104135,aktuellen
kopier+e aktuell+en,37.007378256389956,0.17240977696800008,-0.09077441003400055,0.09483781224033422,-0.016030205868876247,-0.3178996796003347,kopier+e aktuell+en
Link,37.622095814861765,0.18053113019851094,-0.09054031665963139,0.09063903434875936,-0.026741840656050942,-0.3124903969234715,Link
aktuell+en link,37.622095814861765,0.18053113019851094,-0.09054031665963139,0.09063903434875936,-0.026741840656050942,-0.3124903969234715,aktuell+en link
Zur,38.423420766365,0.18141170536094386,-0.06669315113918725,0.08683415494228379,-0.03886671339112923,-0.31370713459428884,Zur
link zu,38.28765278429351,0.1849514322229967,-0.08887507991172948,0.09037388180433643,-0.035326986529076496,-0.31016740773223617,link zu
Merkliste,38.90621855406808,0.18806938073431478,-0.08784891375755446,0.09113408389455652,-0.042043052136363286,-0.30896392543356316,Merkliste
zu merk+liste,38.90621855406808,0.18806938073431478,-0.08784891375755446,0.09113408389455652,-0.042043052136363286,-0.30896392543356316,zu merk+liste
hinzufügen,41.2109603141011,0.1951073454624718,-0.07862336058033864,0.09384018577192754,-0.061056133192794564,-0.30929606455762043,hinzufügen
merk+liste hin+zu+füg+en,29.804198055455704,0.17409981698136429,0.1107432546954591,0.11072726884345115,-0.10613810452652483,-0.4425067417007576,merk+liste hin+zu+füg+en
hin+zu+füg+en nach,3.3384039782755948,0.6809406229688124,-0.3499419169517354,-0.39980963795701246,-0.4238779284265518,-0.3977315485212355,hin+zu+füg+en nach
+563,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,+563
bislang +563,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,bislang +563
+563 chars,2.2151747425117283,-0.043237570189464274,0.060219634104210946,0.010351913098933772,-0.013716377370605562,0.012430002534710742,+563 chars
Tödliche,8.472319196958834,0.39729706624901445,0.36909609720086795,-0.4140272935319385,-0.49653233644382755,-0.22107642831787438,Tödliche
Gefahr,7.858382131931402,-0.1638254287201605,0.061666547925624024,0.01343195628936954,0.38072585914395846,-0.5220847348005379,Gefahr
tödlich+e gefahr,5.250523464716341,0.14421954691310343,0.46491951834946005,0.10231958996992797,-0.876712865658799,-0.118831764376702,tödlich+e gefahr
Hauptstädte,11.56588375309572,0.1577993088377074,0.6472775951382511,0.043265909834706254,-1.6664447954023067,-0.055429897560723744,Hauptstädte
gefahr haupt+stadt+e,5.404888032647759,0.15381718310040773,0.4663664200549189,0.11287665967105898,-0.9056888218234923,-0.1363675852290048,gefahr haupt+stadt+e
weltweit,24.837230244955943,0.19352439477017083,-0.20366134759601098,0.11636076148582428,0.2629308819611551,-0.9861749474729908,weltweit
haupt+stadt+e weltweit,5.705262507483061,0.17192918114498465,0.4682130254448372,0.13313386831486798,-0.9597740822977706,-0.1719699108258038,haupt+stadt+e weltweit
verzeichnen,6.020777548910896,0.18998496009361174,0.4691687468499585,0.15361864328650615,-1.0136014983895445,-0.2107453581180516,verzeichnen
weltweit verzeichn+en,6.020777548910896,0.18998496009361174,0.4691687468499585,0.15361864328650615,-1.0136014983895445,-0.2107453581180516,weltweit verzeichn+en
Prozent,25.702809897688933,-0.11365786684492435,0.35327230994416714,-0.18331363864979883,0.08217452574769134,-0.1251934782321927,Prozent
verzeichn+en prozent,6.967053682210942,0.23736264476867092,0.46900753563145847,0.2078599665168373,-1.1595775076908625,-0.3289271356746866,verzeichn+en prozent
mehr,56.889905376387844,0.11335650510408796,-0.2064120104052659,-0.1511648738164962,0.005701702235313492,0.12169584269838789,mehr
prozent mehr,10.052309379466653,0.21229376466671343,0.6448209455696933,0.1630198783787937,-1.526187483570011,-0.3764780774300374,prozent mehr
Hitzetage,67.80216257863557,0.3984741756207381,0.4432713917997098,0.34821229153851824,-1.5000540007852199,-1.0176692997498775,Hitzetage
mehr hitze+tag+e,17.143942036162926,0.362776769408685,0.39950061201899395,0.35004650423654055,-0.9730519906872604,-1.2019478799078243,mehr hitze+tag+e
hitze+tag+e haupt+stadt+e,5.404888032647759,0.15381718310040773,0.4663664200549189,0.11287665967105898,-0.9056888218234923,-0.1363675852290048,hitze+tag+e haupt+stadt+e
London,6.3402614407760725,0.1746883308634445,0.488779275465913,0.12166271228720196,-1.0653050907751116,-0.13931740209921745,London
